battery_id,policy,n0,model,MAE_151_200,MSE_151_200,RMSE_151_200,E200,life_150,life_200,eol_relative_update,fit150_A,fit150_B,fit150_C,fit200_A,fit200_B,fit200_C,fit150_boundary,fit200_boundary
31,5C_67PER_4C_NEWSTRUCTURE,51,linear,0.0005918253894482994,4.2021371313805303e-07,0.0006482389321369499,0.0012459822607779891,8402.5435640643,6756.9632425286245,0.243538445078156,1.0013106032840327,-2.395829331310945e-05,1.0,1.0018557158356178,-2.9873733005550334e-05,1.0,False,False
31,5C_67PER_4C_NEWSTRUCTURE,51,power,0.00020996777245251285,5.828766652934746e-08,0.0002414283879939297,0.00022932266742226037,1004.4118643462203,1270.0137000071402,0.2091330476666721,1.0000750017609337,2.8211329279718376e-08,2.2821354050627534,1.0001865509753103,1.0501584314275176e-07,2.0233787825889142,False,False
31,5C_67PER_4C_NEWSTRUCTURE,51,centered_quadratic,0.00018477238192331712,4.48372341142612e-08,0.00021174804394435666,0.00016230013782558839,1158.0042312756163,1279.0138283943659,0.09461164096299193,0.9998375786058058,8.581657440065854e-06,1.553195542736274e-07,0.9998794965939037,1.1522698204288562e-05,1.231613073909707e-07,False,False
32,5_3C_54PER_4C_NEWSTRUCTURE,11,linear,0.000934033840391475,9.529307433431033e-07,0.000976181716353622,0.001757299649663202,13754.190394638073,9740.223557160603,0.4121021261905811,1.0002801203919673,-1.456138926723338e-05,1.0,1.0006716449970325,-2.0602365419991528e-05,1.0,False,False
32,5_3C_54PER_4C_NEWSTRUCTURE,11,power,0.0011583273252128178,1.7492744753404378e-06,0.0013226014045586213,0.002033756443020951,569.6801485193105,1096.5480466095585,0.4804786253728532,0.9996975960211234,1.3356208137315504e-10,3.3294332123027255,0.9997940577582796,2.1080264576472044e-08,2.294948361488082,False,False
32,5_3C_54PER_4C_NEWSTRUCTURE,11,centered_quadratic,0.00012231404273608694,1.9853328903578658e-08,0.00014090184137753012,0.00019982546874974805,1342.5595338786318,1352.8108367638995,0.00757777998717852,0.999836424874462,1.5915577828240942e-10,1.1270755119993033e-07,0.9998230861631114,7.453562991489041e-23,1.1098468969200308e-07,False,True
32,5_3C_54PER_4C_NEWSTRUCTURE,21,linear,0.000713282815173284,5.682169487311163e-07,0.000753801664054356,0.0014594295986241068,11328.17259044968,8818.673733182794,0.2845664703326279,1.0006117934088539,-1.770910460686143e-05,1.0,1.0009750668141049,-2.2789715652805976e-05,1.0,False,False
32,5_3C_54PER_4C_NEWSTRUCTURE,21,power,0.0008199054753181168,8.669505560092023e-07,0.0009311017968026924,0.0012812334076287568,707.7104698087361,1322.7328982529755,0.464963432342646,0.9998370130751797,1.5910452392356044e-09,2.8418960395422443,0.9999753686926393,7.861593298803411e-08,2.0520656968332918,False,False
32,5_3C_54PER_4C_NEWSTRUCTURE,21,centered_quadratic,0.0002973089166178866,1.2835637159059905e-07,0.00035826857466236004,0.00023679406019305738,1213.019282307205,1327.437851081169,0.08619504761053219,0.9998809920783399,3.5049776319511615e-15,1.406711166645302e-07,0.9998831871791622,2.1168300494340322e-06,1.154909810243914e-07,True,False
32,5_3C_54PER_4C_NEWSTRUCTURE,31,linear,0.0005488274380748281,3.470190658235053e-07,0.0005890832418457559,0.0012344810637974213,9955.32487034009,8211.096547447705,0.2124233118942623,1.0008806665697683,-2.0178213085567124e-05,1.0,1.0012190772205654,-2.4505749756786285e-05,1.0,False,False
